location_id,date,temperature_avg_c,precipitation_mm,relative_humidity_pct,wind_speed_knots,visibility_km,is_hot,is_rainy,is_windy,is_low_visibility,weather_risk_score,weather_risk_level,recommended_action
KLOL,2021-05-19,17.3,0.0,28.71,10.58,16.583,False,False,False,False,0.0,Low,Normal operations
KLSE,2021-05-24,24.4,0.0,73.8174,9.98,14.841,True,False,False,False,0.35,Medium,Add water points & shade
KLSF,2021-05-09,18.8,0.0,62.0631,4.059,15.606,True,False,False,False,0.35,Medium,Add water points & shade
KLUM,2021-05-16,14.05,0.0,74.2754,3.771,14.5704,False,False,False,False,0.0,Low,Normal operations
KMAF,2021-05-01,17.0,1.35,74.5584,3.771,12.692,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMAF,2021-05-23,24.2,0.0,68.8416,17.556,15.3024,False,False,False,False,0.0,Low,Normal operations
KMCN,2021-05-11,22.85,6.71,69.9661,2.519,16.0784,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMFD,2021-05-05,7.95,1.1,82.4515,7.88,12.0576,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMHE,2021-05-22,21.7,0.0,72.6852,9.68,16.261,False,False,False,False,0.0,Low,Normal operations
KMKG,2021-05-26,17.4,17.37,66.0924,11.418,14.357,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMKT,2021-05-15,16.54,0.0,55.7124,5.751,16.401,False,False,False,False,0.0,Low,Normal operations
KMNH,2021-05-24,12.64,0.0,18.1269,8.129,15.939,False,False,False,False,0.0,Low,Normal operations
KMOT,2021-05-02,11.4,2.0,46.7933,7.992,16.583,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMOT,2021-05-31,16.1,0.0,32.67,6.111,16.1,False,False,False,False,0.0,Low,Normal operations
KMUI,2021-05-01,12.81,0.4589999999999999,27.7548,11.088,16.583,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNJK,2021-05-17,26.5,0.0,38.4948,10.233,16.905,True,False,False,False,0.35,Medium,Add water points & shade
KNJK,2021-05-27,30.65,0.0,15.98,11.27,16.744,True,False,False,False,0.35,Medium,Add water points & shade
KNJM,2021-05-17,18.79,0.216,66.8058,4.59,16.1,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNJW,2021-05-01,19.9,0.0,58.5882,4.169,15.4618,False,False,False,False,0.0,Low,Normal operations
KNJW,2021-05-22,22.95,0.0,65.5595,3.951,16.744,False,False,False,False,0.0,Low,Normal operations
KNOW,2021-05-26,11.15,0.0,71.7504,5.68,16.1,False,False,False,False,0.0,Low,Normal operations
KOLZ,2021-05-24,22.95,0.0,72.3038,11.57,15.939,False,False,False,False,0.0,Low,Normal operations
KOWD,2021-05-01,12.6,0.0,49.6769,10.323,16.4112,False,False,False,False,0.0,Low,Normal operations
KOZA,2021-05-04,22.7,0.0,38.6414,10.58,15.456,True,False,False,False,0.35,Medium,Add water points & shade
KPBX,2021-05-01,13.11,0.0,43.1982,4.99,15.295,False,False,False,False,0.0,Low,Normal operations
KPPA,2021-05-11,8.7,2.25,73.8815,9.963,14.65,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPPA,2021-05-18,19.0,10.26,74.2855,6.552,16.4112,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPRX,2021-05-29,20.56,1.958,77.8783,6.39,15.295,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPUJ,2021-05-19,21.9,0.675,61.49,8.28,16.905,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPWT,2021-05-10,10.31,0.0,72.369,2.061,15.62,False,False,False,False,0.0,Low,Normal operations
KQSF,2021-05-11,14.49,0.0,48.9216,5.28,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KRAL,2021-05-03,20.45,0.0,53.8932,6.111,15.295,False,False,False,False,0.0,Low,Normal operations
KRBD,2021-05-07,21.45,0.0,53.65,5.751,16.0886,False,False,False,False,0.0,Low,Normal operations
KRBD,2021-05-25,23.9,1.1,84.0582,7.902,14.0695,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KRTS,2021-05-30,17.3,0.0,19.0022,4.131,16.1,False,False,False,False,0.0,Low,Normal operations
KRUQ,2021-05-10,21.3,1.122,70.0332,4.041,16.1,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KRZL,2021-05-28,13.3,1.694,92.4732,8.58,13.6552,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KRZZ,2021-05-19,19.4,0.0,54.4797,1.32,16.422,False,False,False,False,0.0,Low,Normal operations
KSEP,2021-05-10,15.45,3.0,78.08,8.78,16.2534,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KSLG,2021-05-12,14.69,14.52,71.38,5.59,16.905,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KSLK,2021-05-13,6.5,0.0,48.4194,2.601,15.939,False,False,False,False,0.0,Low,Normal operations
KSNC,2021-05-10,11.6,8.79,82.0358,4.131,12.2008,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KSTC,2021-05-15,14.3,0.0,58.3679,4.279,16.583,False,False,False,False,0.0,Low,Normal operations
KSTF,2021-05-13,15.5,0.0,68.1231,2.86,15.295,False,False,False,False,0.0,Low,Normal operations
KTCL,2021-05-22,24.55,0.0,56.77,5.709,15.295,True,False,False,False,0.35,Medium,Add water points & shade
KTKV,2021-05-09,6.8,0.0,55.8328,2.6,16.261,False,False,False,False,0.0,Low,Normal operations
KTOL,2021-05-29,12.6,0.0,53.0604,12.483,16.905,False,False,False,False,0.0,Low,Normal operations
KUIN,2021-05-29,12.5,0.0,66.7206,10.208,16.4112,False,False,False,False,0.0,Low,Normal operations
KUNI,2021-05-19,19.84,0.0,69.2263,0.981,14.49,True,False,False,False,0.35,Medium,Add water points & shade
KVKS,2021-05-22,24.85,0.0,62.4393,5.29,15.456,True,False,False,False,0.35,Medium,Add water points & shade
KVKS,2021-05-28,26.51,0.76,72.6493,3.19,15.78,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KVLD,2021-05-14,17.8,0.0,58.0734,4.221,15.3825,False,False,False,False,0.0,Low,Normal operations
KWVI,2021-05-20,13.25,0.0,51.5774,5.112,15.456,False,False,False,False,0.0,Low,Normal operations
K0VG,2022-12-07,13.4,14.85,100.0,0.55,3.54,False,True,False,True,0.5,Medium,Covered waiting & shuttle capacity; Slower vehicle assumptions & staff guidance
K20V,2022-12-08,-8.1,0.51,78.1238,1.98,14.2002,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
K6R6,2022-12-25,3.94,0.0,29.733,4.851,15.778,False,False,False,False,0.0,Low,Normal operations
K79J,2022-12-19,7.55,0.0,50.9848,2.781,16.261,False,False,False,False,0.0,Low,Normal operations
K9MN,2022-12-02,-1.77,0.0,67.82,12.749,15.6936,False,False,False,False,0.0,Low,Normal operations
KAFO,2022-12-05,-4.1,0.22,75.1,2.6,13.1144,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KAHN,2022-12-06,8.17,52.492,94.0408,5.48,5.6341,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KAST,2022-12-31,9.67,7.821000000000001,90.7121,6.028,12.772,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KAUS,2022-12-01,10.25,0.0,64.6371,4.932,15.456,False,False,False,False,0.0,Low,Normal operations
KAVC,2022-12-30,10.96,0.0,79.8237,1.79,15.6663,False,False,False,False,0.0,Low,Normal operations
KBFM,2022-12-27,7.24,0.0,57.268,3.141,15.456,False,False,False,False,0.0,Low,Normal operations
KBLH,2022-12-13,7.41,2.03,78.6726,4.09,13.7115,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBOK,2022-12-09,6.44,6.399,97.0,5.99,14.6619,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBPI,2022-12-27,-5.83,0.0,100.0,2.519,6.27,False,False,False,False,0.0,Low,Normal operations
KBTR,2022-12-17,9.17,0.0,55.7944,5.19,16.905,False,False,False,False,0.0,Low,Normal operations
KCDC,2022-12-31,3.36,0.4589999999999999,85.4862,12.663,16.261,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCLS,2022-12-12,6.9,0.18,95.0796,1.26,14.3657,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCTB,2022-12-11,-8.31,0.0,89.7192,7.08,13.2288,False,False,False,False,0.0,Low,Normal operations
KD57,2022-12-26,-17.3,0.0,71.74,9.28,12.236,False,False,False,False,0.0,Low,Normal operations
KDAB,2022-12-08,21.44,0.0,78.7746,3.179,16.2448,False,False,False,False,0.0,Low,Normal operations
KDCA,2022-12-02,4.04,0.0,53.2224,5.709,15.617,False,False,False,False,0.0,Low,Normal operations
KDVP,2022-12-14,-1.09,2.511,95.7,11.858,7.9689,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDWH,2022-12-09,23.25,0.0,79.1056,2.69,9.2736,False,False,False,False,0.0,Low,Normal operations
KDYR,2022-12-28,6.22,0.0,79.9415,6.149,15.456,False,False,False,False,0.0,Low,Normal operations
KEDN,2022-12-10,16.54,0.0,98.0354,2.25,8.862,False,False,False,False,0.0,Low,Normal operations
KEGI,2022-12-26,1.57,0.0,49.0248,0.981,16.1,False,False,False,False,0.0,Low,Normal operations
KEHA,2022-12-21,2.24,0.0,68.1345,11.638,14.3117,False,False,False,False,0.0,Low,Normal operations
KEHR,2022-12-01,0.96,0.0,56.2324,4.609,16.583,False,False,False,False,0.0,Low,Normal operations
KEIR,2022-12-27,14.64,0.09,78.3412,6.399,0.0,False,True,False,True,0.5,Medium,Covered waiting & shuttle capacity; Slower vehicle assumptions & staff guidance
KEKM,2022-12-01,-2.09,0.0,74.4702,8.982,16.261,False,False,False,False,0.0,Low,Normal operations
KFAR,2022-12-17,-9.69,0.684,90.1986,18.546,3.54,False,True,False,True,0.5,Medium,Covered waiting & shuttle capacity; Slower vehicle assumptions & staff guidance
KFKL,2022-12-16,1.01,11.68,99.22,5.819,11.9952,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KFKL,2022-12-30,12.39,0.0,71.7651,8.262,16.583,False,False,False,False,0.0,Low,Normal operations
KFOE,2022-12-08,5.33,0.0,86.9022,4.79,7.9695,False,False,False,False,0.0,Low,Normal operations
KFOE,2022-12-29,11.38,0.0,57.44,17.116,15.778,False,False,False,False,0.0,Low,Normal operations
KFRI,2022-12-31,5.68,0.0,72.7806,3.509,15.456,False,False,False,False,0.0,Low,Normal operations
KGJT,2022-12-27,0.75,0.0,79.0076,2.79,15.6222,False,False,False,False,0.0,Low,Normal operations
KHFF,2022-12-12,10.15,0.0,74.9727,4.169,15.778,False,False,False,False,0.0,Low,Normal operations
KHHF,2022-12-02,14.86,0.0,39.8864,14.16,15.617,False,False,False,False,0.0,Low,Normal operations
KHOP,2022-12-28,4.06,0.0,73.157,6.28,16.737,False,False,False,False,0.0,Low,Normal operations
KHSV,2022-12-16,5.51,0.0,66.7131,5.112,15.456,False,False,False,False,0.0,Low,Normal operations
KHUF,2022-12-13,4.44,0.0,74.3988,8.622,16.583,False,False,False,False,0.0,Low,Normal operations
KHVE,2022-12-09,1.3,5.6,88.332,1.0,16.1,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KI69,2022-12-21,0.36,0.0,70.7909,2.09,16.8525,False,False,False,False,0.0,Low,Normal operations
KIXD,2022-12-22,-10.19,0.275,80.8402,18.546,8.417,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KJAN,2022-12-21,6.94,5.33,89.01,5.48,14.3735,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KJDD,2022-12-22,-0.7,0.0,87.2202,7.689,14.7798,False,False,False,False,0.0,Low,Normal operations
KJDD,2022-12-28,9.7,0.0,65.22,5.99,15.617,False,False,False,False,0.0,Low,Normal operations
KJYM,2022-12-12,1.44,0.0,86.7834,1.98,12.1832,False,False,False,False,0.0,Low,Normal operations
KLAF,2022-12-05,-1.74,0.0,59.9862,2.4,16.583,False,False,False,False,0.0,Low,Normal operations
KLGD,2022-12-17,-4.89,0.0,77.4569,17.96,16.233,False,False,False,False,0.0,Low,Normal operations
KLHQ,2022-12-19,-4.95,0.0,74.7945,5.049,16.744,False,False,False,False,0.0,Low,Normal operations
KLIT,2022-12-13,12.74,0.275,88.39,7.542,5.2038,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KLIT,2022-12-20,7.9,0.0,50.3217,5.292,15.617,False,False,False,False,0.0,Low,Normal operations
KLOM,2022-12-13,-0.32,0.0,60.4989,3.501,15.939,False,False,False,False,0.0,Low,Normal operations
KLRF,2022-12-23,-12.24,0.51,54.075,11.57,16.905,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KLSF,2022-12-13,14.1,0.25,84.1613,5.929,15.939,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMHE,2022-12-26,-10.98,0.275,73.8888,14.377,11.78,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMKS,2022-12-27,2.6,0.0,56.2912,0.2,15.295,False,False,False,False,0.0,Low,Normal operations
KMLF,2022-12-03,-2.4,0.225,80.0413,4.09,16.583,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMNH,2022-12-25,0.44,0.0,60.8421,6.552,16.422,False,False,False,False,0.0,Low,Normal operations
KMRB,2022-12-04,8.15,1.27,51.4393,5.599,15.295,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNHK,2022-12-16,7.93,49.72,68.747,12.078,12.4424,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNJM,2022-12-03,18.58,0.51,75.705,3.99,13.7449,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNJM,2022-12-16,14.25,6.424,74.134,9.009,12.896,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNJW,2022-12-16,8.31,0.0,60.537,3.949,16.422,False,False,False,False,0.0,Low,Normal operations
KNTD,2022-12-11,13.26,0.0,84.9048,17.017,10.0985,False,False,False,False,0.0,Low,Normal operations
KOGS,2022-12-03,6.0,3.879,68.3196,12.07,14.81,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KOWD,2022-12-14,-1.09,0.0,49.84,9.432,14.9952,False,False,False,False,0.0,Low,Normal operations
KPAO,2022-12-12,9.1,25.454,77.8437,7.092,15.617,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPBI,2022-12-15,23.78,18.15,72.0986,8.38,16.905,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPMV,2022-12-23,-19.23,0.22,63.063,18.326,14.8274,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KQSF,2022-12-09,-0.96,0.0,70.278,1.773,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KQSN,2022-12-21,-0.83,0.0,54.3428,3.39,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KRDG,2022-12-27,-4.24,0.0,53.3708,2.959,16.905,False,False,False,False,0.0,Low,Normal operations
KRRL,2022-12-04,-6.48,0.51,60.0915,5.59,15.778,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KRTS,2022-12-04,2.5,0.0,85.8608,7.689,12.648,False,False,False,False,0.0,Low,Normal operations
KRTS,2022-12-17,-6.0,0.0,82.3821,2.781,14.2215,False,False,False,False,0.0,Low,Normal operations
KSEP,2022-12-04,10.81,0.0,44.0186,4.311,16.1,False,False,False,False,0.0,Low,Normal operations
KSNY,2022-12-27,1.32,0.0,67.03,9.162,15.939,False,False,False,False,0.0,Low,Normal operations
KSRE,2022-12-20,2.6,0.0,81.5676,5.929,16.261,False,False,False,False,0.0,Low,Normal operations
KSUU,2022-12-12,10.36,4.113,81.1737,6.59,13.68,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KSZL,2022-12-14,5.44,13.707,78.9327,6.651,15.3066,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KTBR,2022-12-23,7.56,1.672,55.3014,12.947,15.1488,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KTMA,2022-12-07,19.3,0.0,86.7141,3.564,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KTPL,2022-12-13,20.14,0.275,82.0726,12.303,14.839,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KUIL,2022-12-30,6.99,15.99,92.7514,7.59,10.143,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KUNI,2022-12-01,-1.05,0.0,60.4758,4.932,15.3024,False,False,False,False,0.0,Low,Normal operations
KUNI,2022-12-07,13.8,6.642,93.74,3.59,13.4936,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KUOX,2022-12-14,14.22,45.18,86.9448,13.057,11.4336,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KVCV,2022-12-25,7.89,0.0,50.9953,1.44,15.939,False,False,False,False,0.0,Low,Normal operations
KVLD,2022-12-03,17.3,0.0,73.2798,2.079,12.672,False,False,False,False,0.0,Low,Normal operations
KVPC,2022-12-09,19.46,0.225,95.7985,2.959,10.4663,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KWVI,2022-12-03,6.33,0.0,90.1068,0.9,11.4954,False,False,False,False,0.0,Low,Normal operations
KWVI,2022-12-08,8.01,0.0,93.6785,1.8,15.939,False,False,False,False,0.0,Low,Normal operations
KWVL,2022-12-09,2.2,0.0,47.0694,8.982,15.617,False,False,False,False,0.0,Low,Normal operations
KWWD,2022-12-31,14.06,3.81,97.16,8.19,7.7214,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KWWR,2022-12-22,-7.8,0.49,93.627,14.267,6.7124,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KWWR,2024-11-09,10.3,0.0,68.289,14.267,16.261,False,False,False,False,0.0,Low,Normal operations
KWYS,2021-07-31,18.15,2.07,71.9837,2.64,15.4326,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KXPY,2021-07-15,28.72,10.998,76.5478,5.64,0.0,False,True,False,True,0.5,Medium,Covered waiting & shuttle capacity; Slower vehicle assumptions & staff guidance
K2DP,2023-05-14,19.35,0.41,74.639,9.522,16.1,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
K1A9,2024-07-23,27.48,2.486,86.8499,1.474,15.5136,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KTKV,2021-02-25,-5.75,1.43,71.26,4.609,15.778,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCEZ,2024-09-12,19.01,0.0,31.6029,6.372,16.1,True,False,False,False,0.35,Medium,Add water points & shade
KBOK,2020-08-31,19.7,0.0,27.44,7.788,16.905,False,False,False,False,0.0,Low,Normal operations
KGCD,2022-06-09,17.79,0.0,56.257,3.59,16.261,False,False,False,False,0.0,Low,Normal operations
K3J7,2021-02-15,6.9,21.934,96.53,1.341,5.2512,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
K4I3,2021-02-09,-4.5,1.914,76.51,2.79,10.731,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
K4I3,2021-02-15,-6.3,0.0,83.68,8.38,12.24,False,False,False,False,0.0,Low,Normal operations
K54J,2021-02-10,17.1,33.572,96.8893,0.1,5.929,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
K54J,2021-02-11,19.06,2.662,93.891,1.962,10.8222,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
K54J,2021-02-23,12.69,0.432,49.3332,0.0,16.905,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
K54J,2021-02-26,19.81,0.0,87.4357,2.959,10.908,False,False,False,False,0.0,Low,Normal operations
KAFO,2021-02-07,-1.7,0.0,33.3823,11.638,15.453,False,False,False,False,0.0,Low,Normal operations
KASN,2021-02-04,3.49,0.0,61.46,0.0,15.939,False,False,False,False,0.0,Low,Normal operations
KAST,2021-02-08,5.4,1.122,77.1,5.39,15.939,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KAVC,2021-02-05,7.64,1.368,56.7171,6.111,16.583,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBAB,2021-02-28,10.0,0.0,46.1526,7.08,16.744,False,False,False,False,0.0,Low,Normal operations
KBAX,2021-02-05,-4.17,8.69,82.5761,14.283,10.1146,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBFM,2021-02-24,11.94,0.0,73.83,3.321,13.2496,False,False,False,False,0.0,Low,Normal operations
KBIS,2021-02-21,-2.49,0.0,60.3778,4.761,15.778,False,False,False,False,0.0,Low,Normal operations
KBKX,2021-02-17,-15.76,0.0,67.609,10.098,10.2508,False,False,False,False,0.0,Low,Normal operations
KBOK,2021-02-03,7.25,19.8,90.2486,4.49,14.5035,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBTL,2021-02-08,-11.94,0.0,72.1342,6.468,13.1575,False,False,False,False,0.0,Low,Normal operations
KBYI,2021-02-07,5.19,0.0,50.235,11.673,15.617,False,False,False,False,0.0,Low,Normal operations
KBYI,2021-02-16,1.58,1.602,79.05,16.676,15.5839,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCLE,2021-02-19,-5.15,2.79,81.4509,8.569,8.7494,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCLS,2021-02-14,0.3,10.26,97.6178,6.48,9.8358,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBWD,2021-02-01,7.2,0.0,55.8775,2.959,16.744,False,False,False,False,0.0,Low,Normal operations
KCPW,2021-02-25,0.43,0.0,58.4664,7.128,15.939,False,False,False,False,0.0,Low,Normal operations
KCSG,2021-02-11,15.91,0.0,95.7066,1.8,7.9485,False,False,False,False,0.0,Low,Normal operations
