scenario_id,timestamp,time_minutes,phase_id,origin_node,destination_node,mode,direction,passenger_demand,mode_share,demand_multiplier,source_profile,data_type,confidence_type,assumption_note
baseline,2026-07-19T12:00:00Z,-180,pre_match,midtown,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,penn_station,stadium,walk,inbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,penn_station,stadium,shuttle,inbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,penn_station,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,secaucus,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,secaucus,stadium,walk,inbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,secaucus,stadium,shuttle,inbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,secaucus,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,meadowlands,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,meadowlands,stadium,walk,inbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,meadowlands,stadium,shuttle,inbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,meadowlands,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,midtown,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,midtown,walk,outbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,midtown,shuttle,outbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,midtown,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,penn_station,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,penn_station,walk,outbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,penn_station,shuttle,outbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,penn_station,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,secaucus,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,secaucus,walk,outbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,secaucus,shuttle,outbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,secaucus,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,meadowlands,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,meadowlands,walk,outbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,meadowlands,shuttle,outbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium,meadowlands,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,midtown,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,midtown,stadium,walk,inbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,midtown,stadium,shuttle,inbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,midtown,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,penn_station,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,penn_station,stadium,walk,inbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,penn_station,stadium,shuttle,inbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,penn_station,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,secaucus,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,secaucus,stadium,walk,inbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,secaucus,stadium,shuttle,inbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,secaucus,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,meadowlands,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,meadowlands,stadium,walk,inbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,meadowlands,stadium,shuttle,inbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,meadowlands,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,midtown,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,midtown,walk,outbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,midtown,shuttle,outbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,midtown,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,penn_station,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,penn_station,walk,outbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,penn_station,shuttle,outbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,penn_station,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,secaucus,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,secaucus,walk,outbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,secaucus,shuttle,outbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,secaucus,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,meadowlands,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,meadowlands,walk,outbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,meadowlands,shuttle,outbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium,meadowlands,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:10:00Z,250,post_match,midtown,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:10:00Z,250,post_match,midtown,stadium,walk,inbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:10:00Z,250,post_match,midtown,stadium,shuttle,inbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:10:00Z,250,post_match,midtown,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:10:00Z,250,post_match,penn_station,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:10:00Z,250,post_match,penn_station,stadium,walk,inbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:10:00Z,250,post_match,penn_station,stadium,shuttle,inbound,0,0.1,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:10:00Z,250,post_match,penn_station,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:10:00Z,250,post_match,secaucus,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:10:00Z,250,post_match,secaucus,stadium,walk,inbound,0,0.15,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
