PARENT_PLACEKEY,LATITUDE,LONGITUDE
zzw-22c@5vg-87c-h5z,37.736637,-122.240877
22g-224@5vg-94m-435,37.979766,-122.522242
22j-224@627-wbn-kmk,40.741341,-74.003606
22m-223@5z6-3r4-rp9,34.026191,-118.252922
22f-222@5vh-b72-r49,37.325417,-121.913069
zzy-234@627-s8r-h89,40.757378,-73.982241
226-222@8g6-yjy-kmk,33.909292,-84.350158
22f-223@8fc-97q-wtv,29.955612,-95.389643
226-223@8g6-yjb-syv,33.889149,-84.313453
22x-222@5vg-7mw-q75,37.799201,-122.437104
23r-25d@628-pmf-sqz,39.949116,-75.168063
23g-226@5z4-zvh-d35,34.050681,-118.460302
222-222@627-w2k-5fz,40.526702,-74.412883
zzy-22c@627-s8j-249,40.73168,-73.984743
225-23w@8fc-8tz-rx5,29.623741,-95.227453
234-224@627-wgb-mrk,40.651649,-73.930165
222-25f@5z6-3ch-ffz,33.769294,-118.193329
254-22n@5x4-4b5-rkz,47.608799,-122.323945
2dk-222@5z5-3qs-g6k,34.048153,-118.258425
228-223@63r-tv3-wzf,38.652571,-77.299101
225-222@627-s8m-gx5,40.731725,-73.977029
228-223@627-wdj-9fz,40.595999,-73.950355
223-223@8fw-5tt-qvf,25.683784,-80.336109
226-222@5z4-zvs-dd9,34.060269,-118.367786
zzw-227@8fc-f49-68v,29.703538,-95.550682
zzw-237@627-sd6-6c5,41.03137,-73.758415
242-222@627-s8j-q75,40.750771,-73.979447
225-22f@627-wbz-t7q,40.709993,-74.010479
zzz-222@5z6-3cj-7yv,33.760491,-118.196084
zzy-223@5z4-zxk-4jv,33.945738,-118.40071
zzw-222@5vg-9xq-wx5,37.696084,-121.742478
zzy-222@627-vtj-st9,40.526322,-74.231489
zzw-222@5vh-b6x-sqz,37.314987,-121.932889
23f-222@8g7-474-hwk,33.787552,-84.382636
27t-222@5z5-3qs-bhq,34.04779,-118.261015
2mf-2cp@627-s8n-975,40.767056,-73.950526
zzw-222@628-tgk-54v,40.191352,-74.721275
22k-224@5qw-st2-p5f,32.788333,-96.778889
22f-22d@628-pgf-3h5,39.955913,-75.195495
zzw-222@628-thh-skf,40.219439,-74.742126
zzy-222@5pw-2bz-9xq,41.585514,-88.174503
zzw-223@8fc-f9s-h3q,29.69161,-95.407898
22g-223@627-s8m-649,40.729036,-73.95901
222-43q@5x4-47t-j35,47.662881,-122.281988
222-5g9@62j-sgh-92k,42.337059,-71.105486
224-224@627-tzc-mzf,40.906422,-74.16656
zzy-22t@628-pm9-tqf,39.949461,-75.155457
23r-25d@628-pmf-sqz,39.949451,-75.168508
23b-223@627-wh3-7h5,40.67085,-73.972852
25m-222@628-t58-wff,40.348959,-74.662453
22n-223@5vg-7gw-3wk,37.800397,-122.409296
222-2kw@62j-shx-snq,42.362368,-71.068065
237-222@8fw-5fg-hnq,25.630301,-80.345954
zzw-226@8g6-yjy-qzz,33.916106,-84.349567
zzy-223@5vh-8s4-jsq,37.267929,-121.821515
222-23n@627-s4w-2c5,40.808836,-73.947776
22w-229@62j-shy-pvz,42.35329,-71.045216
228-226@8fw-5vg-47q,25.701697,-80.359298
222-22z@5vg-7fn-3h5,37.820953,-122.26369
228-22w@5z5-3p9-fj9,34.084865,-118.256815
zzy-222@627-s8j-4sq,40.732765,-73.981258
22h-228@627-s8j-nbk,40.744703,-73.979963
228-226@627-s8j-33q,40.73502,-73.98958
zzw-22n@5x4-48f-wp9,47.66174,-122.31787
22p-223@5x4-4b8-dd9,47.620559,-122.311955
22r-22m@627-wbv-kzz,40.761379,-73.992875
zzy-223@5pr-6gt-w8v,38.920069,-94.510744
234-223@8fw-777-3qz,25.766734,-80.369808
225-22c@5vg-8s6-vpv,38.23316,-122.636938
225-25b@627-s8r-d9z,40.754017,-73.986234
226-223@8fc-rns-6hq,29.876506,-95.644779
254-223@62j-shx-brk,42.356771,-71.059412
zzy-24z@627-wbz-swk,40.706914,-74.00964
224-22b@8fc-fbf-zxq,29.746106,-95.461738
zzy-225@5q9-9y6-ct9,39.655422,-104.990103
228-225@5vg-848-pd9,37.6706,-122.473179
22c-23b@63s-8zm-vxq,39.688327,-75.669227
zzw-22b@628-tgk-7h5,40.192108,-74.72059
228-29b@627-s4n-j9z,40.773617,-73.961132
22f-225@627-s4n-j9z,40.773469,-73.96063
zzw-222@5z6-3n2-w6k,33.809541,-118.146784
222-224@5vg-8s4-7kf,38.255125,-122.632841
zzz-222@627-v26-g6k,40.906188,-74.180167
22g-223@5z5-3mn-td9,34.018992,-118.181287
22j-223@627-vtz-jsq,40.613248,-74.116709
222-22n@8fc-ffd-mp9,29.782032,-95.544833
22h-224@628-p9r-q2k,40.091567,-75.031208
22t-223@627-s93-2zf,40.700508,-73.920423
zzw-22c@5z5-3qr-qcq,34.053647,-118.255105
222-25p@8fc-fhn-2x5,29.784086,-95.578067
222-249@8fw-5vg-2c5,25.699947,-80.361531
zzw-224@8fw-5ty-3bk,25.690314,-80.312524
zzw-222@8g7-4pn-8vz,33.64213,-84.441935
225-27g@8g6-y4b-zxq,33.995872,-84.348838
zzy-22n@627-sbb-9s5,40.774158,-73.913944
zzy-225@5vg-7gw-sbk,37.789706,-122.416693
222-23s@8fc-fhv-ch5,29.746991,-95.486579
222-223@627-wgy-fpv,40.647121,-74.021378
zzy-222@8fw-5my-j5f,25.646091,-80.403044
222-223@8fc-fbg-3dv,29.746612,-95.458864
222-22p@63g-rcz-r49,37.571255,-77.450958
222-26z@5vg-833-2zf,37.763992,-122.458521
222-225@627-s6g-9zz,40.814494,-73.939977
222-5g9@62j-sgh-92k,42.337712,-71.105316
zzw-223@62j-sgh-99f,42.335966,-71.106586
22h-226@627-s8n-649,40.764427,-73.953772
zzy-223@8fc-9t7-xbk,30.016442,-95.446874
222-222@8fc-9qb-pd9,29.774691,-95.3913
222-22g@5z4-zvh-zmk,34.054234,-118.462669
226-223@627-s8n-8sq,40.765394,-73.953106
22c-228@5x4-49x-hkf,47.626105,-122.329652
222-222@5qv-x3m-hnq,32.813628,-96.841569
222-5g9@62j-sgh-92k,42.337717,-71.105201
22r-223@5x4-4xk-tqf,47.546829,-122.387842
22s-234@5vg-7qk-435,37.854029,-122.259182
223-224@5x4-4d8-g49,47.698843,-122.36755
223-223@63g-rbj-x3q,37.520606,-77.481219
223-3f5@5vg-833-6hq,37.763598,-122.457755
zzw-222@8g7-4pn-8vz,33.654981,-84.429203
224-224@8fw-5td-ct9,25.756123,-80.254136
zzy-22b@627-wc8-4n5,40.728848,-74.000186
222-223@5vh-b8v-x89,37.41716,-122.077589
223-222@627-s6y-mzf,40.911444,-73.976053
267-222@627-s8j-rkz,40.739245,-73.974701
222-23p@8fw-27m-vxq,25.790389,-80.212232
222-223@8fc-f4h-bff,29.690875,-95.560138
225-22c@8g6-yky-m49,33.846074,-84.369403
zzy-22j@627-s6d-wff,40.841012,-73.941119
226-274@627-s8r-rtv,40.758709,-73.969536
22y-222@8fw-5s4-z4v,25.733087,-80.3055
222-222@628-phy-bp9,40.014101,-75.127855
22w-222@5qv-xk7-b49,32.996844,-96.853745
zzw-222@8g6-ym6-4d9,33.830458,-84.387006
22k-223@5qv-x3z-n3q,32.922863,-96.789602
22c-222@627-wdg-389,40.578557,-73.988048
224-22b@5qv-x2y-nqz,32.836726,-96.769333
zzw-223@8fc-9nm-v9f,29.829215,-95.361833
22h-222@5vg-85m-dn5,37.773823,-122.202024
zzw-222@8g6-yjv-87q,33.909496,-84.354166
zzw-225@5vg-7gt-cqz,37.795429,-122.395842
222-2tj@5vg-3kc-w8v,38.125893,-122.24741
222-5g9@62j-sgh-92k,42.337989,-71.104704
zzy-222@627-s8j-v4v,40.743355,-73.972331
222-22g@5vh-9sj-7h5,37.63781,-122.117914
223-22c@628-pny-c5z,39.940689,-75.113856
222-26s@8g6-ym2-sdv,33.827837,-84.337955
222-27d@5z6-3q2-8d9,33.924387,-118.239694
222-23z@5qv-x3j-66k,32.827541,-96.871421
222-245@8fw-23g-5zz,25.767694,-80.19673
222-2gf@627-wfd-6x5,40.608599,-74.023785
222-2zq@8fw-5tt-q2k,25.683966,-80.338618
zzw-222@5vg-87b-bhq,37.726717,-122.204842
245-222@8g6-yjv-73q,33.90793,-84.355608
222-224@5vh-8vp-t5f,37.231,-121.775411
223-24g@627-wby-zcq,40.705418,-74.014156
22v-236@627-s8j-f2k,40.736328,-74.000476
232-22d@627-s57-xnq,40.883206,-74.057617
233-222@627-s8r-qcq,40.758405,-73.962719
224-227@628-pfv-6hq,40.043205,-75.199027
224-27n@5vg-7gx-kfz,37.758331,-122.406434
zzw-226@8fw-27m-ty9,25.790341,-80.214109
zzw-226@5vg-7fj-n3q,37.823815,-122.257472
225-222@8fc-9pz-d5f,29.902426,-95.318776
225-222@63r-tw5-sbk,38.68132,-77.36104
268-228@628-pp4-rkz,39.977553,-75.124287
22k-223@627-w4b-hyv,40.548673,-74.336164
2k2-22j@8g7-479-x5z,33.779833,-84.388148
25f-223@5z5-3rr-vcq,34.050255,-118.255565
2v8-222@5z4-zw9-x5z,34.065043,-118.447173
222-2sq@5vh-b85-d5f,37.404979,-122.140128
222-2qp@5x4-49x-wzf,47.626445,-122.329858
222-2wd@627-rw7-rtv,40.856875,-73.846931
zzy-224@8fc-f9x-rx5,29.707253,-95.397058
zzw-222@5vg-9xm-jy9,37.681707,-121.775344
223-223@5vh-9s4-rff,37.608992,-122.064904
225-223@5vg-94m-rc5,38.000779,-122.543642
225-2tb@8fw-5sv-kpv,25.741579,-80.29493
22d-225@62m-dnf-5s5,43.203764,-71.538119
zzw-222@627-w9t-wkz,40.741434,-74.191304
223-224@627-s8r-td9,40.760643,-73.959236
3cf-223@5x4-49z-r49,47.650742,-122.309049
224-22b@5z5-3rr-mc5,34.046268,-118.240194
237-22j@627-wc8-j9z,40.702953,-73.986623
223-2cx@5vg-7qc-7qz,37.800579,-122.206175
222-2kw@62j-shx-snq,42.363735,-71.068733
223-224@62j-sgf-j9z,42.338964,-71.108294
222-2kw@62j-shx-snq,42.362399,-71.068965
22m-223@63s-8yt-nqz,39.691258,-75.660048
225-22w@627-s6d-wff,40.841038,-73.94328
248-222@627-wc7-5vf,40.714351,-73.996315
22b-22w@627-rwh-rrk,40.884858,-73.879343
226-25f@5z5-3rr-m49,34.045975,-118.240731
226-25s@8fw-5tx-t7q,25.68489,-80.31488
226-29v@5qw-t3d-dd9,32.773257,-96.833349
222-228@8fc-f9v-sqz,29.699516,-95.35983
22b-227@62m-d7s-mtv,43.21737,-71.537885
22g-223@5vh-8vb-qj9,37.248293,-121.857519
zzw-222@627-w3h-gp9,40.499906,-74.449747
222-222@5vh-9p9-45f,37.549788,-121.982178
zzw-224@8g6-yjh-wp9,33.861559,-84.309251
222-22p@8g6-yrd-vcq,33.910566,-84.431594
zzy-235@4hn-2sm-t5f,54.403979,-1.738988
zzw-22s@5vh-b6y-j7q,37.30473,-121.931212
228-227@5z4-zw9-xbk,34.065775,-118.444437
zzy-222@63r-tvp-q9f,38.639245,-77.295613
22w-222@8fw-23n-85f,25.772899,-80.187902
22c-23z@627-wc7-ndv,40.717083,-74.007273
222-23f@5vg-86k-4vz,37.768144,-122.150134
22k-222@627-s8h-xnq,40.742915,-73.982495
zzw-224@8fc-fhn-n5z,29.783092,-95.600458
zzw-227@5vg-7gw-fcq,37.788952,-122.417732
23v-222@627-s8h-wc5,40.740817,-73.988527
222-226@8fc-9p6-bx5,29.889753,-95.394599
228-26b@627-s8r-mc5,40.762433,-73.967937
zzy-22v@627-wc7-hwk,40.717642,-74.01037
226-22f@5qv-x2v-p35,32.804134,-96.796793
22d-225@8fc-ffc-9pv,29.812352,-95.544341
zzy-222@8fw-779-sbk,25.770094,-80.357467
zzw-22b@5vh-9n9-gx5,37.551071,-122.011312
22s-22v@627-s4v-nbk,40.801803,-73.936518
22f-237@8fw-23n-8qf,25.774928,-80.188705
zzw-223@8g6-yj8-m8v,33.903349,-84.353727
239-222@5vh-b5j-bff,37.344603,-121.933799
22d-22b@63g-rcb-rx5,37.552512,-77.562969
222-5g9@62j-sgh-92k,42.337438,-71.104679
222-2fx@627-w9t-wp9,40.741631,-74.190848
zzy-226@5x4-4vt-4jv,47.603941,-122.324012
zzw-223@62j-sgh-99f,42.336185,-71.106605
222-5g9@62j-sgh-92k,42.33723,-71.105583
223-222@8fc-f34-qxq,29.649001,-95.566845
222-222@5vh-b5w-8d9,37.390016,-121.951521
222-223@5vh-b52-389,37.373656,-122.032153
222-22b@5x4-48g-35z,47.664982,-122.301873
222-22z@8fc-f9s-4gk,29.70042,-95.394491
222-5b4@627-s8n-7qz,40.76458,-73.956803
22m-222@627-wc7-nkf,40.717012,-74.004476
22c-224@628-pm8-rc5,39.915393,-75.188421
249-222@5qv-x3m-tgk,32.823863,-96.86379
zzw-225@8fc-fhq-pjv,29.750275,-95.502269
zzw-222@5vh-8vb-qmk,37.25233,-121.861175
zzw-222@63r-tsn-gp9,38.834275,-77.413142
zzy-22x@627-s8j-xwk,40.751226,-73.991441
222-222@63s-8x2-9xq,39.662209,-75.66409
zzy-228@5qv-x4k-x3q,32.905232,-96.767761
225-226@5vg-836-66k,37.728561,-122.476933
222-225@5vh-8tq-gc5,37.251862,-121.830183
22y-22k@5qv-x3m-kmk,32.81697,-96.844676
223-2dx@5x4-4b5-w8v,47.606979,-122.328888
223-22y@8fc-fbp-rx5,29.710731,-95.359811
222-228@5q9-9xj-pjv,39.584017,-104.862102
zzw-222@5qv-x2t-r8v,32.808448,-96.806367
22c-22t@5x4-4b4-r8v,47.611205,-122.332525
zzw-22m@5qv-x3t-dy9,32.848234,-96.840971
zzy-222@8g7-46z-t5f,33.786604,-84.412782
zzw-223@627-rw6-mzf,40.874906,-73.867319
22s-222@8fc-rnt-c5z,29.863929,-95.643757
223-224@8fc-ffh-fcq,29.781984,-95.508004
zzw-224@8fc-9v6-fzz,29.930779,-95.589176
zzy-222@627-rwr-249,40.823308,-73.856422
225-24c@5z6-3cg-jvz,33.824424,-118.189335
222-232@627-tz7-7qz,40.862321,-74.164435
22h-222@5z4-zvy-j35,34.008761,-118.339155
228-223@63g-rf4-3wk,37.579449,-77.493975
22p-227@627-s6g-9s5,40.815632,-73.942342
22m-254@627-wbv-j35,40.755393,-73.993505
2pj-228@8g7-479-yn5,33.779719,-84.383815
zzw-222@5vh-b8k-k4v,37.436008,-122.173833
222-228@627-w9r-9cq,40.743679,-74.168703
222-224@5vh-8sc-2tv,37.339294,-121.877956
222-25r@63g-rf6-qj9,37.604503,-77.539892
222-23z@5qv-x3j-66k,32.827789,-96.871658
222-238@5z5-3rj-bhq,34.049707,-118.217383
zzy-22d@5vh-b54-yqf,37.383595,-122.009738
222-2fg@5qv-x2s-qfz,32.812572,-96.835472
zzy-225@8fw-27m-tsq,25.790867,-80.210834
222-23j@8fc-f9x-qxq,29.710732,-95.396256
zzy-226@5x4-4vt-4jv,47.603738,-122.324351
27s-222@5vg-7qm-ysq,37.86768,-122.264527
22b-223@627-s6g-p35,40.818573,-73.922173
22p-22w@8g7-4cg-xt9,33.864859,-84.46748
227-222@627-vtw-wzf,40.62553,-74.132083
227-222@62j-sp3-kpv,42.460913,-71.385112
229-224@5vh-9p2-3dv,37.561135,-121.956533
223-222@5vg-45g-66k,38.125567,-122.253806
223-222@62m-dnj-f2k,43.200237,-71.562531
223-222@8fc-f9v-g6k,29.704737,-95.368122
223-22d@5vg-7gv-7qz,37.782329,-122.40104
223-224@5z4-rpc-nnq,34.064587,-117.719539
229-222@8g6-yjr-9zz,33.946998,-84.330438
22n-22b@627-s4r-v2k,40.773348,-73.978934
222-222@5qv-x3m-hnq,32.810057,-96.836053
222-23j@5x4-4b5-rrk,47.609845,-122.322149
zzy-229@7dp-kvq-4vz,40.786244,-4.245293
zzw-227@5vh-9wy-kfz,37.662384,-121.781789
223-223@5x4-4xd-gzf,47.536917,-122.392637
zzy-225@628-pg5-dsq,40.054267,-75.218342
222-227@8fc-fh4-brk,29.730969,-95.572409
223-222@5pr-53x-4gk,39.09439,-94.760689
228-228@627-s8q-wzf,40.76195,-73.968923
zzy-223@627-vsf-6rk,40.605561,-74.179853
222-25c@5z4-zw8-tjv,34.058813,-118.415318
222-2pn@8g7-46m-yd9,33.751537,-84.38181
zzy-226@5x4-4vt-4jv,47.604115,-122.324226
zzy-226@5x4-4qx-f9f,47.544725,-122.327737
222-225@628-pmf-zj9,39.956166,-75.176809
222-222@8fc-8qg-nt9,29.549855,-95.088499
222-22c@627-s8j-tgk,40.738113,-73.977942
223-2f3@62m-dnj-f2k,43.198749,-71.562416
224-222@627-s8j-tsq,40.74218,-73.973577
226-2sv@8fc-f9s-2kz,29.699989,-95.389454
227-224@5vg-7rt-wff,37.933419,-122.358822
222-26z@5vg-833-2zf,37.763397,-122.458762
224-222@5vh-7y5-5cq,37.485426,-122.231711
223-22k@5vh-b6z-sdv,37.305956,-121.951537
22c-227@5qv-x2b-5mk,32.864284,-96.836272
223-24s@628-pm9-tgk,39.948381,-75.156342
zzw-222@8dk-mbq-vpv,26.956857,-82.354049
zzy-223@627-s8n-6ff,40.764071,-73.955388
223-222@5vg-45g-66k,38.123734,-122.254681
22x-224@8fc-9rx-mp9,29.974568,-95.487524
zzy-22c@627-s8j-249,40.731925,-73.984663
zzw-222@5vg-7fm-8jv,37.83669,-122.263352
222-5g9@62j-sgh-92k,42.337752,-71.10619
222-275@8fw-27m-s3q,25.788402,-80.213881
225-22f@8fw-5k9-kj9,25.686369,-80.382566
22x-22r@5vg-7gs-2hq,37.786164,-122.436264
224-222@8fc-fg7-b6k,29.822623,-95.470859
225-23z@8fc-fc2-xnq,29.754881,-95.362335
237-23d@5z5-3rc-rp9,34.071606,-118.360562
222-22d@63s-8yn-4jv,39.678789,-75.65199
222-22m@5z5-3rn-3bk,34.068882,-118.201368
223-225@8fc-fgj-btv,29.866713,-95.541614
22m-223@5qv-x3j-ct9,32.822136,-96.865563
222-228@8fc-fhx-zj9,29.724048,-95.493204
zzy-22c@63s-2zt-5xq,37.565944,-77.539601
222-222@8g7-4pt-y5f,33.614975,-84.448347
zzw-222@627-w9t-wkz,40.739638,-74.188528
222-2hg@627-s6f-qpv,40.816114,-73.924394
222-2fg@5qv-x2s-qfz,32.812169,-96.8353
222-5g9@62j-sgh-92k,42.337367,-71.10551
zzw-223@62j-sgh-99f,42.335577,-71.106976
zzy-22b@63s-dw9-7dv,39.877497,-75.243957
222-226@5vg-8s5-ndv,38.268292,-122.660392
zzy-226@5x4-4vt-4jv,47.604014,-122.324366
222-2t5@627-vvn-jqf,40.585621,-74.085698
222-2g4@628-pmf-6c5,39.948742,-75.194279
223-223@8fc-fht-snq,29.760009,-95.482298
223-22x@63j-pmm-6c5,41.339475,-83.13459
222-225@63r-tvg-jsq,38.608554,-77.295319
223-258@627-s4v-g6k,40.789564,-73.953528
222-224@5qv-vh2-vfz,33.173766,-96.512188
222-236@5vh-7y9-z2k,37.548745,-122.32054
222-2c9@627-sd4-y5f,41.015591,-73.728241
zzy-222@5x4-4b5-sqz,47.609457,-122.327148
zzw-222@627-w9t-wkz,40.74001,-74.189836
222-22d@5x4-4b4-qpv,47.616843,-122.330703
222-2bf@627-s8h-zpv,40.734067,-73.982987
222-2mm@628-pj5-mc5,40.00602,-75.125218
222-2gk@5vg-7h2-6hq,37.766278,-122.390359
zzw-222@5vg-7fy-tn5,37.867962,-122.297347
222-224@5x4-4b4-rhq,47.612731,-122.334988
222-224@8g7-47b-4sq,33.771594,-84.376368
222-24s@627-wbr-649,40.73125,-74.056067
222-226@628-tnj-rzf,40.49433,-74.449472
222-235@5x4-4b3-kcq,47.658903,-122.318199
224-22m@63r-tvp-qzz,38.635562,-77.29539
254-22n@5x4-4b5-rkz,47.609269,-122.324361
224-228@627-s4n-q4v,40.785265,-73.94397
222-239@63g-r4z-y5f,37.508054,-77.332878
222-22m@8fc-fr7-rx5,29.589236,-95.783142
zzw-222@5z6-3n2-w6k,33.811102,-118.138078
222-226@5vh-7yf-gkz,37.546926,-122.312405
227-223@8fc-fgw-yn5,29.735554,-95.572985
22y-222@8fw-5sb-28v,25.702983,-80.289704
zzw-222@5vh-b35-k9f,37.654135,-122.090773
223-235@8fw-27m-tqf,25.791856,-80.212567
224-222@627-s8j-tsq,40.742371,-73.973653
226-224@8sx-ybn-zs5,29.732687,-95.418932
224-22t@5z5-3ms-6tv,34.034016,-118.148868
224-22h@627-w4b-33q,40.571695,-74.353106
223-222@8fc-fbs-yd9,29.711922,-95.312451
226-258@627-rw9-y5f,40.879922,-73.878138
222-222@5qw-t32-6zf,32.648507,-96.876516
222-22t@5z5-3qs-cdv,34.050578,-118.259849
zzy-232@5vg-7gt-ckf,37.793313,-122.404096
223-223@5pr-6fm-n5z,39.009237,-94.558183
227-227@5vg-3kd-kfz,38.120444,-122.254814
zzy-22n@627-s8y-8vz,40.690804,-73.98348
zzw-222@8fc-98c-j9z,29.986196,-95.347696
zzy-222@628-pny-7wk,39.941218,-75.117577
zzy-223@5vh-b6n-mp9,37.336328,-122.036844
228-222@5qw-ssr-nkf,32.789276,-96.769526
23f-222@627-s8r-9pv,40.763981,-73.986278
25f-222@5z6-3cj-d35,33.766851,-118.197698
225-224@8fc-8qf-mp9,29.549944,-95.092717
227-228@627-wc3-87q,40.693025,-73.992057
22k-222@5z5-3qr-ffz,34.063628,-118.2728
223-223@63j-5m7-435,39.864665,-84.885056
22b-247@5vg-7gv-4gk,37.785366,-122.407417
224-4nw@628-pmf-6x5,39.949876,-75.193167
222-225@8fc-8pn-nyv,29.553898,-95.115871
zzw-222@628-pgf-2hq,39.958707,-75.199253
222-22v@627-sd6-dd9,41.025957,-73.766215
226-228@627-s4n-w49,40.779865,-73.945219
222-27d@627-s8k-3h5,40.752501,-73.993491
222-29x@5qw-t3g-89z,32.76138,-96.825035
222-2yr@8fc-f9x-pd9,29.71218,-95.39728
223-223@62j-sgh-94v,42.33571,-71.105102
2sd-222@627-wc7-sqz,40.730914,-73.990624
244-223@8fc-f4k-bzf,29.670721,-95.507947
zzw-22v@8g7-46z-6c5,33.787211,-84.386868
22k-237@5vg-7gw-j7q,37.786092,-122.421009
223-3f5@5vg-833-6hq,37.763154,-122.457805
223-2ch@627-sd3-gkz,41.031876,-73.741407
224-224@5qw-t38-5pv,32.664433,-96.874609
zzw-228@5z5-3qr-c3q,34.053295,-118.263683
22n-224@5z4-zwb-qj9,34.05861,-118.444424
zzw-22b@665-zx5-6c5,43.82372,-79.60894
242-222@5x4-4b8-skf,47.62444,-122.294436
2v8-222@5z4-zw9-x5z,34.065308,-118.446672
22x-22g@627-wg5-t9z,40.618812,-73.928425
224-4nw@628-pmf-6x5,39.949982,-75.192608
25g-23q@62j-sj3-m8v,42.352204,-71.071914
zzw-223@5z6-3cf-9pv,33.79303,-118.174404
zzy-227@627-s6h-pd9,40.846665,-73.909603
223-229@8fc-fgw-y7q,29.734638,-95.571067
222-23b@665-z94-66k,43.825868,-79.538039
zzy-224@5qv-x46-nt9,32.950769,-96.802386
222-23f@5vg-86k-4vz,37.767976,-122.149957
23n-222@8fc-9ty-gtv,29.954723,-95.585737
222-222@5qv-x3j-xkf,32.837948,-96.868765
222-234@627-s8k-3nq,40.753466,-73.990591
222-224@627-rw9-yn5,40.879654,-73.880015
222-2jm@5pr-36y-yn5,39.08505,-94.575131
222-226@62j-shz-2x5,42.349767,-71.063171
zzw-223@5z5-3rc-3wk,34.071771,-118.358676
22g-222@5z5-3qt-vj9,34.060651,-118.2831
22h-24c@5vg-7gr-py9,37.785911,-122.440226
229-222@627-s8r-7t9,40.761346,-73.987663
22q-24n@5vh-b5k-jsq,37.3484,-121.883116
222-222@5x6-psw-wzf,49.170728,-123.153706
222-222@8g6-ym2-tsq,33.828499,-84.332712
224-4nw@628-pmf-6x5,39.950453,-75.19266
zzy-222@8fc-fbp-ckf,29.716498,-95.338871
22w-225@63r-tv3-x5z,38.652788,-77.303678
24v-222@62j-shx-d9z,42.363996,-71.05987
222-22f@8fc-fbg-4vz,29.737868,-95.461269
238-23d@5qv-x3m-kmk,32.816781,-96.84582
22k-223@5vg-7gr-pqf,37.784538,-122.440289
222-22b@8fc-f47-mff,29.693497,-95.521275
zzw-222@8fw-25n-h5z,25.879676,-80.196435
zzw-228@628-t49-wp9,40.323482,-74.638179
225-3t5@627-s6d-wrk,40.841316,-73.940835
222-226@8fc-fgm-zzz,29.865988,-95.50793
226-22s@5vg-7gt-bp9,37.79347,-122.401674
222-223@627-smh-k75,40.927952,-73.854777
zzw-222@8fc-fbh-zcq,29.739033,-95.410958
zzy-222@5vh-b8x-gp9,37.422212,-122.096571
22v-222@8fc-8pn-p7q,29.555564,-95.118228
228-2ys@627-s8h-yd9,40.744956,-73.987613
228-269@5vh-6z2-vfz,37.261107,-121.923613
zzw-234@8g6-ym3-wkz,33.847531,-84.364164
23t-226@5qw-stw-j35,32.836303,-96.671948
25p-222@5qv-x4n-4n5,32.911159,-96.772536
22c-23z@627-wc7-ndv,40.716907,-74.006338
22r-226@628-pm9-t9z,39.948473,-75.156047
22z-223@5qw-t3k-435,32.743348,-96.838214
228-223@628-pfz-r8v,40.028601,-75.208338
23x-224@5z4-zvh-nnq,34.052142,-118.472364
228-222@8fc-fc2-hnq,29.758932,-95.365581
zzw-222@628-phq-g8v,40.062447,-75.151991
22f-222@5vh-b6y-qfz,37.302595,-121.913497
zzw-224@627-s8j-k4v,40.761347,-73.974964
286-225@5qv-x4k-68v,32.87151,-96.767962
222-228@8fc-fb2-pn5,29.67901,-95.421018
22b-222@627-s8h-t9z,40.740747,-73.989307
zzy-22t@62j-shx-brk,42.358722,-71.058066
225-223@5vh-b6t-yd9,37.321904,-122.017665
228-223@627-s6h-5zz,40.851507,-73.904548
22q-222@5vh-9zz-7yv,37.699024,-121.907747
222-222@8g6-yk4-snq,33.898902,-84.271355
222-222@5pr-38m-5fz,39.149037,-94.553136
zzw-22j@5vh-7y5-cnq,37.492466,-122.231078
223-226@628-pj4-zzz,40.005418,-75.150898
zzw-222@8fc-8pn-pvz,29.55442,-95.111825
zzy-222@8fc-f9t-fj9,29.707865,-95.401422
222-27p@5z4-zxk-3wk,33.942618,-118.403779
222-28v@5vh-b4n-dqf,37.336221,-121.997899
223-2yr@628-pj9-d9z,40.037322,-75.144041
zzw-222@5pr-3q4-mp9,39.306801,-94.719265
222-222@5vh-b3c-jy9,37.632351,-122.094643
zzw-229@8fc-9ty-ghq,29.951543,-95.582763
224-226@5qw-ssv-k75,32.775475,-96.79351
224-223@63j-vv5-jjv,40.07624,-82.428355
224-223@5z5-3qr-kmk,34.056544,-118.257473
226-232@5z5-3rb-rhq,34.072945,-118.361397
222-229@8fc-f9v-pgk,29.71246,-95.374809
zzw-223@62j-sgh-99f,42.336437,-71.106509
zzw-223@62j-sgh-99f,42.336193,-71.106442
227-223@627-s8j-5cq,40.736875,-73.988629
zzy-225@627-rxw-rtv,40.917592,-73.790172
224-222@627-s8j-tsq,40.74171,-73.974565
227-22j@627-s8r-4d9,40.755131,-73.973158
228-22f@5vg-9jt-q2k,37.970165,-122.048975
22q-222@5qv-x48-f2k,32.943258,-96.771042
zzw-228@8fc-fb9-hh5,29.753414,-95.409884
zzw-222@5qv-x47-k75,32.949719,-96.782944
228-3p3@5z5-3p7-gff,34.098322,-118.290464
222-223@627-s5z-bzf,40.899086,-73.970727
22g-222@627-s4q-y9z,40.780222,-73.985728
22k-222@5qv-x2r-6rk,32.816935,-96.793211
223-223@8fw-5v9-nqz,25.733109,-80.372969
zzw-222@5z6-3n2-w6k,33.808083,-118.144323
zzw-22b@628-tgk-7h5,40.19262,-74.718747
224-224@5vg-7fg-hwk,37.805803,-122.2653
223-22q@627-wgy-fpv,40.646604,-74.021165
